"18 Digit Account ID Conversion","Account ID","Account Name","Billing Country (text only)","Website","Website URL cleaned","Crunchbase URL","Company NOT in Crunchbase","Company AIN'T BEEN CHECKED in Crunchbase"
"0012A00002LlitRQAR","0012A00002LlitR","Ibenia","","http://ibenia.com","ibenia.com","https://www.crunchbase.com/organization/ibenia","0","0"
"0012A00002SIumiQAD","0012A00002SIumi","IBI (International Bilingual Institute)","Australia","http://ibi-global.com/","ibi-global.com/","https://www.crunchbase.com/organization/ibi-international-bilingual-institute-","0","0"
"001F000001U9REAIA3","001F000001U9REA","iBlitz LLC","United Kingdom","Unknown","Unknown","","0","1"
"0012A00002SIuiGQAT","0012A00002SIuiG","iBoson Innovations Private Limited","India","https://www.ibosoninnov.com","ibosoninnov.com","https://www.crunchbase.com/organization/iboson-innovations","0","0"
"001F000001SRO8CIAX","001F000001SRO8C","iCare","United States","http://www.icare.com","icare.com","https://www.crunchbase.com/organization/icare","0","0"
"0012A000029dkhtQAA","0012A000029dkht","Icebreaker app, Inc.","United States","http://Icebreakerapps.com/","Icebreakerapps.com/","","0","1"
"0012A00002JLlAJQA1","0012A00002JLlAJ","iCede","United Kingdom","https://www.icede.co.uk","icede.co.uk","https://www.crunchbase.com/organization/icede","0","0"
"0012A00002IW45cQAD","0012A00002IW45c","icitizen","United States","http://www.icitizen.com","icitizen.com","https://www.crunchbase.com/organization/icitizen","0","0"
"0012A00002FTkdjQAD","0012A00002FTkdj","ICIX","United States","http://www.icix.com","icix.com","https://www.crunchbase.com/organization/icix-international","0","0"
"0011Y00002rb8sVQAQ","0011Y00002rb8sV","iClinical Inc","United States","http://iclinical.co/","iclinical.co/","https://www.crunchbase.com/organization/iclinical","0","0"
"0011Y00002nuC8VQAU","0011Y00002nuC8V","Icon farms","Nigeria","","","","0","1"
"0012A000029RFXvQAO","0012A000029RFXv","Iconic Adventures","United States","http://www.iconicadventures.com/","iconicadventures.com/","","0","1"
"0011Y00002reP9cQAE","0011Y00002reP9c","Iconic Air","United States","","","","0","1"
"0012A00002BXhN0QAL","0012A00002BXhN0","iconKOL","United States","http://iconkol.com/","iconkol.com/","https://www.crunchbase.com/organization/iconkol","0","0"
"0012A00002EKw7SQAT","0012A00002EKw7S","ICO Partners","United Kingdom","http://www.icopartners.com/","icopartners.com/","https://www.crunchbase.com/organization/ico-partners","0","0"
"0011Y00002rdemYQAQ","0011Y00002rdemY","ICRmedia","United States","http://ICRmedia.org","ICRmedia.org","","1","0"
"0011Y00002kJTvdQAG","0011Y00002kJTvd","iCumulus","Australia","http://www.icumulus.com.au","icumulus.com.au","","0","1"
"0012A00002IUzDRQA1","0012A00002IUzDR","ICVR Interactive","United States","http://ICVR.io","ICVR.io","","0","1"
"0012A00002FH1vrQAD","0012A00002FH1vr","iDalko","Belgium","https://www.idalko.com","idalko.com","https://www.crunchbase.com/organization/idalko","0","0"
"001F000001tA4SQIA0","001F000001tA4SQ","Idea180","United States","http://www.idea180.com","idea180.com","https://www.crunchbase.com/organization/idea180","0","0"
"0012A00002LjxTpQAJ","0012A00002LjxTp","Idea by Design Corp.","United States","https://neunet.io/","neunet.io/","","0","1"
"0012A00002SIuhiQAD","0012A00002SIuhi","IDEA Digital Education","South Africa","http://www.ideaonline.com","ideaonline.com","https://www.crunchbase.com/organization/idea-digital-education","0","0"
"0011Y0000356bAkQAI","0011Y0000356bAk","Idea Helix","United States","http://ideahelix.com/","ideahelix.com/","","1","0"
"0011Y00002kJOMZQA4","0011Y00002kJOMZ","Ideal Apex Marketing","United States","","","","0","1"
"001F000001Vd9CKIAZ","001F000001Vd9CK","Idealist Consulting","United States","http://www.idealistconsulting.com/","idealistconsulting.com/","https://www.crunchbase.com/organization/idealist-consulting","0","0"
"0012A00002DQRb3QAH","0012A00002DQRb3","Idearama Canvas","United States","www.idearamacanvas","idearamacanvas","","0","1"
"001F000001oqFhEIAU","001F000001oqFhE","IdeaSpies","Australia","https://www.IdeaSpies.com","IdeaSpies.com","https://www.crunchbase.com/organization/ideaspies","0","0"
"0012A00002LjxTqQAJ","0012A00002LjxTq","IdeaSpin","United States","","","","0","1"
"0012A00002EKw8AQAT","0012A00002EKw8A","Idea Stage","United States","","","","0","1"
"001F000001T12lMIAR","001F000001T12lM","Ideator","","http://www.ideatorcrowd.com/","ideatorcrowd.com/","https://www.crunchbase.com/organization/ideator","0","0"
"001F000001fa0VmIAI","001F000001fa0Vm","Idio","United Kingdom","https://idio.ai/","idio.ai/","https://www.crunchbase.com/organization/idio","0","0"
"001F000001kh4IqIAI","001F000001kh4Iq","i-Dispatch (Bizzow)","Australia","https://www.bizzow.com","bizzow.com","https://www.crunchbase.com/organization/bizzow","0","0"
"0012A00002DQRaPQAX","0012A00002DQRaP","iDjangui by TECHLITE","Cameroon","idjangui.com","idjangui.com","","0","1"
"0011Y00002rb8sWQAQ","0011Y00002rb8sW","idoctours","United States","","","","0","1"
"0012A00002CbOf3QAF","0012A00002CbOf3","ID R&D","United States","http://www.idrnd.net","idrnd.net","https://www.crunchbase.com/organization/id-r-d","0","0"
"0011Y000031H4uRQAS","0011Y000031H4uR","IDS-Z","Germany","https://ids-z.de/","ids-z.de/","","1","0"
"0012A00002JLlA5QAL","0012A00002JLlA5","IDX Boost","United States","http://www.idxboost.com","idxboost.com","https://www.crunchbase.com/organization/idx-boost","0","0"
"0012A00002FS5ziQAD","0012A00002FS5zi","Idyllic Software","United States","http://www.idyllic.co","idyllic.co","https://www.crunchbase.com/organization/idyllic-software","0","0"
"0011Y0000357bzQQAQ","0011Y0000357bzQ","알고리마","Korea, Republic of","https://algorima.io/","algorima.io/","","0","1"
"0012A00002IymcYQAR","0012A00002IymcY","I-Fourth","Colombia","http://i-fourth.com/","i-fourth.com/","","0","1"
"0012A00002HdhCWQAZ","0012A00002HdhCW","IFTTT","United States","https://ifttt.com","ifttt.com","https://www.crunchbase.com/organization/if-this-then-that","0","0"
"0011Y00002rb8sXQAQ","0011Y00002rb8sX","ifunnel Inc.","United States","https://ifunnel.app","ifunnel.app","","0","1"
"0012A00002MQDnMQAX","0012A00002MQDnM","Igluu","Brazil","http://www.igluu.com.br","igluu.com.br","https://www.crunchbase.com/organization/igluu","0","0"
"0011Y00002rb8sYQAQ","0011Y00002rb8sY","Igluu NYC","United States","http://www.igluu.com","igluu.com","","0","1"
"0011Y00002rbiyRQAQ","0011Y00002rbiyR","Ignite Digital","Australia","http://www.ignitedigital.com.au","ignitedigital.com.au","","1","0"
"0011Y00002lAjO0QAK","0011Y00002lAjO0","IgniteU","United States","https://www.igniteuny.com","igniteuny.com","https://www.crunchbase.com/organization/igniteu-ny","0","0"
"0011Y00002reOu7QAE","0011Y00002reOu7","ihcare","Portugal","ihcare.pt","ihcare.pt","","0","1"
"0012A000029nyl9QAA","0012A000029nyl9","IHT","China","https://ihtcoin.com/","ihtcoin.com/","https://www.crunchbase.com/organization/iht","0","0"
"0011Y0000357c38QAA","0011Y0000357c38","iKeyper","United States","ikeyper.com","ikeyper.com","","0","1"
"0012A00002JLlBDQA1","0012A00002JLlBD","IKue","Canada","www.ikue.co","ikue.co","","0","1"
"0011Y00002reP3XQAU","0011Y00002reP3X","i-LAPS","United Kingdom","","","","0","1"
"0012A000029dkiiQAA","0012A000029dkii","Illuminated Development LLC","United States","","","","0","1"
"0012A00002SJV6CQAX","0012A00002SJV6C","Illuminositi, inc.","United States","www.BookSmart.com","BookSmart.com","","0","1"
"0011Y00002kJOLiQAO","0011Y00002kJOLi","Illuminositi, Inc. (aka BooqSmart.com)","United States","","","","0","1"
"0011Y00002kJOM7QAO","0011Y00002kJOM7","ilmatic - wearable hardware wallet","United States","https://ilmatic.com/","ilmatic.com/","https://www.crunchbase.com/organization/ilmatic","0","0"
"0012A00002Gg1tWQAR","0012A00002Gg1tW","ilmuOne Data","Indonesia","http://www.ilmuonedata.com/","ilmuonedata.com/","https://www.crunchbase.com/organization/ilmuone-data","0","0"
"0011Y00002nvIowQAE","0011Y00002nvIow","ILOVEYOUPASSITON","Canada","https://iloveyoupassiton.com","iloveyoupassiton.com","","1","0"
"0011Y00002reP3wQAE","0011Y00002reP3w","I-LU TECHNOLOGIES INC","United States","i-lu.com","i-lu.com","","0","1"
"0012A00002LjxTrQAJ","0012A00002LjxTr","ilys team","","https://www.ilys.com/welcome","ilys.com/welcome","https://www.crunchbase.com/organization/i-love-your-stories","0","0"
"0011Y00002rb8saQAA","0011Y00002rb8sa","Imageous","United States","https://www.tellroby.com/index.html","tellroby.com/index.html","https://www.crunchbase.com/organization/imageous-5345","0","0"
"0011Y00002rb8sbQAA","0011Y00002rb8sb","ImagineCode","United States","virginia.edu","virginia.edu","","0","1"
"0012A00002EKw87QAD","0012A00002EKw87","Imagineer Customer Experience","Costa Rica","www.imagineercx.com","imagineercx.com","","0","1"
"0012A00002IymeXQAR","0012A00002IymeX","Imagineer Labs","United States","www.imagineerlabs.com","imagineerlabs.com","","0","1"
"0012A0000224qKXQAY","0012A0000224qKX","Imagine Media Consulting","United States","http://imaginemediaconsulting.com/","imaginemediaconsulting.com/","","0","1"
"0011Y0000357bzHQAQ","0011Y0000357bzH","Imaginix","Canada","imaginix.co","imaginix.co","","0","1"
"0011Y00002reP7VQAU","0011Y00002reP7V","Imbue Inc.","United States","","","","0","1"
"0011Y00002re0g2QAA","0011Y00002re0g2","IMC","India","http://www.imc.net.in","imc.net.in","https://www.crunchbase.com/organization/imc","0","0"
"0012A00002SIugIQAT","0012A00002SIugI","IMHERE24X7 (Meridian Tracking Private Limited)","India","www.imhere24x7.in","imhere24x7.in","","0","1"
"0011Y00002SfQ18QAF","0011Y00002SfQ18","Imission Institute Inc","United States","http://www.imissioninstitute.org","imissioninstitute.org","","1","0"
"0011Y00002rb8scQAA","0011Y00002rb8sc","Immersed Games","United States","","","","0","1"
"0012A00002EIMqBQAX","0012A00002EIMqB","Immerse Solutions Inc.","United States","http://immersesolutions.com","immersesolutions.com","","0","1"
"0012A00002G0QlGQAV","0012A00002G0QlG","immersivation labs","Australia","http://www.immersivation.com","immersivation.com","","0","1"
"0011Y00002reP3SQAU","0011Y00002reP3S","Immi health","United Kingdom","","","","0","1"
"0012A0000241aYrQAI","0012A0000241aYr","IMMORDL","United States","https://www.immordl.com","immordl.com","https://www.crunchbase.com/organization/immordl","0","0"
"001F000001JFMAeIAP","001F000001JFMAe","Impact Angel Group","United States","http://impactangelgroup.com","impactangelgroup.com","https://www.crunchbase.com/organization/impact-angel-group","0","0"
"0011Y00002rb8sdQAA","0011Y00002rb8sd","ImpactEd Learning","United States","impactedlearning.com","impactedlearning.com","","0","1"
"0011Y00002rb8seQAA","0011Y00002rb8se","Impactful Play","United States","","","","0","1"
"0011Y00002kJOKyQAO","0011Y00002kJOKy","Impact Hub Houston","United States","gracerodriguez.com","gracerodriguez.com","","0","1"
"0012A0000233i5TQAQ","0012A0000233i5T","Impact Legal Solutions, LLC","United States","http://www.impactlegalsolutions.net/","impactlegalsolutions.net/","","0","1"
"0012A00002DQRdGQAX","0012A00002DQRdG","impactme","France","www.impactme.co","impactme.co","","0","1"
"001F000001rtMlbIAE","001F000001rtMlb","Impactrio","Canada","http://www.impactrio.com/","impactrio.com/","","0","1"
"0011Y0000357KfJQAU","0011Y0000357KfJ","Impel Consulting","Mexico","https://www.impel.consulting/","impel.consulting/","","1","0"
"0011Y00002reP4wQAE","0011Y00002reP4w","Imperium Jets","United States","https://imperiumjets.com/","imperiumjets.com/","https://www.crunchbase.com/organization/tuki-jets","0","0"
"0012A00002WHUPxQAP","0012A00002WHUPx","Important, Not Important","United States","http://www.importantnotimportant.com","importantnotimportant.com","https://www.crunchbase.com/organization/important-not-important","0","0"
"0012A00002JLlB7QAL","0012A00002JLlB7","Impoxo","India","www.impoxo.com","impoxo.com","","0","1"
"0012A00002SJV5vQAH","0012A00002SJV5v","ImpressMe","","http://impressme-dating.com/","impressme-dating.com/","https://www.crunchbase.com/organization/impressme","0","0"
"0012A00002IUZZRQA5","0012A00002IUZZR","Imprint Genius","United States","","","","0","1"
"0012A00001v57OfQAI","0012A00001v57Of","Improved Apps","United Kingdom","http://improvedapps.com","improvedapps.com","https://www.crunchbase.com/organization/improved-apps","0","0"
"001F000001oqZRZIA2","001F000001oqZRZ","in/PACT","United States","http://www.inpact.com/","inpact.com/","https://www.crunchbase.com/organization/in-pact","0","0"
"0012A00002IzrEwQAJ","0012A00002IzrEw","InaDisc","Indonesia","http://www.inadisc.com","inadisc.com","","0","1"
"0011Y0000357c05QAA","0011Y0000357c05","INB Philosophy LLC","Germany","","","","0","1"
"001F000001imVEAIA2","001F000001imVEA","inBudgets","","https://inbudgets.com","inbudgets.com","https://www.crunchbase.com/organization/inbudgets","0","0"
"0011Y0000357KeGQAU","0011Y0000357KeG","Incapsulate LLC","United States","http://incapsulate.com","incapsulate.com","","1","0"
"0011Y00002reP13QAE","0011Y00002reP13","inCast","United States","http://www.incast.com.br","incast.com.br","https://www.crunchbase.com/organization/incast","0","0"
"0012A00002JLlA8QAL","0012A00002JLlA8","Incept AI","","http://inceptai.com","inceptai.com","https://www.crunchbase.com/organization/incept-ai","0","0"
"0011Y00002nuOphQAE","0011Y00002nuOph","Incites","Australia","http://incites.com","incites.com","","1","0"
"0011Y00002rb8sfQAA","0011Y00002rb8sf","Incluvie","United States","https://incluvie.com","incluvie.com","","0","1"
"0011Y00002reOmOQAU","0011Y00002reOmO","Incluzion","United States","https://incluzion.co","incluzion.co","https://www.crunchbase.com/organization/spendwith","0","0"
"0011Y00002rcT9qQAE","0011Y00002rcT9q","INCO Australia","Australia","","","","0","1"
"0011Y00002nufR6QAI","0011Y00002nufR6","Income Energy","Australia","n/a","n/a","","0","1"
"0012A00002LjxTsQAJ","0012A00002LjxTs","InCommon","","https://www.incommon.help","incommon.help","https://www.crunchbase.com/organization/incommoninc","0","0"
"0011Y00002reSfDQAU","0011Y00002reSfD","incubate","United States","http://www.incubate.com/","incubate.com/","https://www.crunchbase.com/organization/incubate-com","0","0"
"001F000001RfWz9IAF","001F000001RfWz9","Incubes","Germany","http://incubes.com/","incubes.com/","https://www.crunchbase.com/organization/incubes-2","0","0"
"0011Y00002rb8sgQAA","0011Y00002rb8sg","Incus Interactive Productions","United States","","","","0","1"
"0012A00002G8ir9QAB","0012A00002G8ir9","Incyzr","Australia","","","","0","1"
"0011Y00002rcT9OQAU","0011Y00002rcT9O","InDebted","Australia","","","","0","1"
"0012A00002DQRV8QAP","0012A00002DQRV8","Indexima","France","http://indexima.com/","indexima.com/","https://www.crunchbase.com/organization/indexima","0","0"
"0012A00002DQRYHQA5","0012A00002DQRYH","India at Sports","India","indiaatsports.com","indiaatsports.com","","0","1"
"0012A00002IymVKQAZ","0012A00002IymVK","IndiaOnlineBazaar","India","http://www.indiaonlinebazaar.com/","indiaonlinebazaar.com/","","0","1"
"0012A00002FS69vQAD","0012A00002FS69v","India Shelter","India","http://www.indiashelter.in/","indiashelter.in/","https://www.crunchbase.com/organization/india-shelter","0","0"
"0012A00002NtGGhQAN","0012A00002NtGGh","indieOn","United States","https://www.indieon.com","indieon.com","https://www.crunchbase.com/organization/indieon","0","0"
"0012A00002IymdDQAR","0012A00002IymdD","IndieONE Global Media Company","United States","http://IndieONE.co","IndieONE.co","https://www.crunchbase.com/organization/indieone-global-media-company","0","0"
"0011Y00002reOtnQAE","0011Y00002reOtn","IndieRobot","Argentina","","","","0","1"
"0012A00002JLlB9QAL","0012A00002JLlB9","Indiez","United States","http://www.indiez.io","indiez.io","https://www.crunchbase.com/organization/indiez","0","0"
"0012A00002DQRaqQAH","0012A00002DQRaq","Indigo AI","Italy","https://indigo.ai/","indigo.ai/","https://www.crunchbase.com/organization/indigo-ai","0","0"
"0012A00002M9cJnQAJ","0012A00002M9cJn","Industock","Mexico","http://www.industock.com","industock.com","","0","1"
"0011Y00002nufR7QAI","0011Y00002nufR7","IndustraCom","Australia","https://www.industracom.com/","industracom.com/","","0","1"
"0012A00002LlitYQAR","0012A00002LlitY","Industrial/Organic","United States","http://www.industrialorganic.co","industrialorganic.co","https://www.crunchbase.com/organization/industrial-organic","0","0"
"001F000001bDWJ7IAO","001F000001bDWJ7","Industrie&Co","Australia","https://industrie.co","industrie.co","https://www.crunchbase.com/organization/industrie-co","0","0"
"001F000001sVFPHIA4","001F000001sVFPH","Industry Templates, LLC","United States","","","https://www.crunchbase.com/organization/industry-templates","0","0"
"0012A00002BKuPCQA1","0012A00002BKuPC","iNDx Technology","","","","https://www.crunchbase.com/organization/indx-technology","0","0"
"0012A00001vofNGQAY","0012A00001vofNG","In equip","","http://www.in-equip.de/","in-equip.de/","https://www.crunchbase.com/organization/in-equip","0","0"
"0011Y00002rapq4QAA","0011Y00002rapq4","InEvent","Brazil","https://inevent.com/","inevent.com/","https://www.crunchbase.com/organization/inevent","0","0"
"0012A000029Sn77QAC","0012A000029Sn77","Infield Health","United States","http://infieldhealth.com/","infieldhealth.com/","https://www.crunchbase.com/organization/infield-health","0","0"
"001F000001JFXQ3IAP","001F000001JFXQ3","InfiKno","United States","http://www.infikno.com","infikno.com","https://www.crunchbase.com/organization/infikno","0","0"
